model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
rf,craig,0.48,0.456,0.453,0.472,0.163,0.154,0.155,0.165,25.655,0.772,0.554,0.539,0.637,0.615,0.572,1.9e-05,latent,0.002,5,0,0,0,0.0022020339965820312
svc,craig,0.505,0.388,0.379,0.489,0.024,0.089,0.097,0.042,7.04,0.002,0.5,0.432,0.657,0.761,0.379,8e-06,latent,0.002,5,0,0,0,0.0022020339965820312
logreg,craig,0.58,0.507,0.498,0.561,0.046,0.1,0.113,0.066,8.028,0.12,0.546,0.538,0.703,0.754,0.652,0.0,latent,0.002,5,0,0,0,0.0022020339965820312
mlp,craig,0.345,0.332,0.335,0.347,0.157,0.163,0.161,0.154,7.902,0.036,0.65,0.625,0.706,0.69,0.695,2.4e-05,latent,0.002,5,0,0,0,0.0022020339965820312
xgb,random,0.836,0.835,0.836,0.837,0.071,0.07,0.069,0.068,6.371,5.042,0.758,0.717,0.777,0.763,0.847,9e-06,original,0.002,6,,,,
rf,random,0.839,0.837,0.837,0.837,0.092,0.094,0.094,0.094,41.607,1.828,0.772,0.735,0.794,0.783,0.864,7e-05,original,0.002,6,,,,
svc,random,0.874,0.872,0.872,0.872,0.094,0.095,0.095,0.094,8.021,0.005,0.786,0.727,0.779,0.763,0.867,2.7e-05,original,0.002,6,,,,
logreg,random,0.886,0.884,0.884,0.884,0.053,0.053,0.053,0.053,9.72,0.141,0.78,0.739,0.795,0.783,0.868,1.6e-05,original,0.002,6,,,,
mlp,random,0.885,0.883,0.884,0.884,0.084,0.083,0.083,0.083,17.506,6.122,0.792,0.744,0.797,0.785,0.873,1.8e-05,original,0.002,6,,,,
xgb,k-means,0.918,0.918,0.919,0.919,0.046,0.046,0.046,0.046,9.754,21.38,0.701,0.694,0.773,0.77,0.811,8e-06,original,0.002,6,0,0,0,0.001497507095336914
rf,k-means,0.896,0.895,0.895,0.895,0.057,0.057,0.057,0.057,46.081,1.518,0.778,0.743,0.8,0.79,0.865,5e-05,original,0.002,6,0,0,0,0.001497507095336914
svc,k-means,0.828,0.825,0.825,0.825,0.04,0.038,0.037,0.037,17.181,0.005,0.784,0.703,0.751,0.731,0.868,1.5e-05,original,0.002,6,0,0,0,0.001497507095336914
logreg,k-means,0.829,0.826,0.826,0.826,0.05,0.05,0.05,0.05,7.545,0.133,0.795,0.736,0.787,0.772,0.871,1.2e-05,original,0.002,6,0,0,0,0.001497507095336914
mlp,k-means,0.825,0.825,0.826,0.826,0.033,0.033,0.033,0.033,7.879,2.388,0.785,0.714,0.764,0.746,0.873,1.4e-05,original,0.002,6,0,0,0,0.001497507095336914
xgb,k-means,0.976,0.977,0.977,0.977,0.029,0.028,0.028,0.028,6.43,28.322,0.697,0.645,0.709,0.688,0.756,1.3e-05,latent,0.002,6,0,0,0,0.001497507095336914
rf,k-means,0.943,0.943,0.943,0.943,0.061,0.061,0.061,0.061,33.363,0.426,0.731,0.667,0.724,0.703,0.814,8e-06,latent,0.002,6,0,0,0,0.001497507095336914
svc,k-means,0.828,0.825,0.825,0.826,0.048,0.049,0.05,0.05,11.553,0.004,0.787,0.718,0.768,0.75,0.878,2.2e-05,latent,0.002,6,0,0,0,0.001497507095336914
logreg,k-means,0.838,0.836,0.837,0.837,0.071,0.07,0.07,0.07,5.923,0.897,0.735,0.694,0.757,0.742,0.813,0.0,latent,0.002,6,0,0,0,0.001497507095336914
mlp,k-means,0.757,0.754,0.754,0.756,0.096,0.094,0.093,0.093,8.709,0.044,0.795,0.747,0.799,0.787,0.88,2.8e-05,latent,0.002,6,0,0,0,0.001497507095336914
xgb,k-center,0.717,0.717,0.718,0.721,0.077,0.077,0.077,0.078,6.104,0.793,0.667,0.583,0.632,0.605,0.744,6e-06,original,0.002,6,0,0,0,0.001720428466796875
rf,k-center,0.681,0.677,0.68,0.687,0.084,0.088,0.087,0.084,37.738,0.561,0.74,0.643,0.688,0.663,0.843,2.9e-05,original,0.002,6,0,0,0,0.001720428466796875
svc,k-center,0.678,0.67,0.673,0.685,0.093,0.095,0.093,0.091,5.964,0.005,0.784,0.712,0.762,0.744,0.849,2.9e-05,original,0.002,6,0,0,0,0.001720428466796875
logreg,k-center,0.671,0.65,0.652,0.675,0.079,0.092,0.09,0.079,10.505,0.224,0.591,0.598,0.746,0.798,0.851,2.2e-05,original,0.002,6,0,0,0,0.001720428466796875
mlp,k-center,0.601,0.595,0.596,0.604,0.102,0.101,0.101,0.103,11.871,3.342,0.78,0.691,0.737,0.716,0.858,1.4e-05,original,0.002,6,0,0,0,0.001720428466796875
xgb,k-center,0.633,0.629,0.632,0.64,0.063,0.063,0.063,0.066,6.146,52.508,0.771,0.689,0.738,0.717,0.852,9e-06,latent,0.002,6,0,0,0,0.001720428466796875
rf,k-center,0.635,0.629,0.632,0.639,0.06,0.059,0.058,0.059,24.966,0.332,0.747,0.673,0.726,0.704,0.828,7e-06,latent,0.002,6,0,0,0,0.001720428466796875
svc,k-center,0.681,0.675,0.677,0.686,0.091,0.092,0.092,0.094,7.101,0.004,0.749,0.661,0.708,0.685,0.814,1.2e-05,latent,0.002,6,0,0,0,0.001720428466796875
logreg,k-center,0.671,0.666,0.667,0.675,0.113,0.116,0.116,0.115,13.774,0.299,0.775,0.694,0.743,0.723,0.847,0.0,latent,0.002,6,0,0,0,0.001720428466796875
mlp,k-center,0.565,0.553,0.555,0.571,0.113,0.116,0.118,0.119,9.91,0.052,0.754,0.652,0.695,0.671,0.856,1.5e-05,latent,0.002,6,0,0,0,0.001720428466796875
xgb,ag,0.9,0.897,0.897,0.897,0.096,0.095,0.095,0.095,7.255,8.157,0.674,0.678,0.768,0.771,0.792,1.4e-05,original,0.002,6,0,0,0,0.0014488697052001953
rf,ag,0.888,0.884,0.884,0.884,0.035,0.034,0.034,0.034,28.163,0.314,0.749,0.744,0.812,0.81,0.859,3.1e-05,original,0.002,6,0,0,0,0.0014488697052001953
svc,ag,0.801,0.798,0.798,0.802,0.057,0.062,0.062,0.061,12.134,0.006,0.787,0.715,0.765,0.747,0.867,1.5e-05,original,0.002,6,0,0,0,0.0014488697052001953
logreg,ag,0.829,0.825,0.825,0.827,0.092,0.096,0.096,0.095,16.841,1.069,0.691,0.632,0.693,0.669,0.751,9e-06,original,0.002,6,0,0,0,0.0014488697052001953
mlp,ag,0.779,0.775,0.776,0.779,0.048,0.05,0.048,0.044,9.191,4.071,0.781,0.722,0.775,0.759,0.869,1e-05,original,0.002,6,0,0,0,0.0014488697052001953
xgb,ag,0.91,0.908,0.908,0.908,0.068,0.068,0.068,0.068,6.393,2.805,0.711,0.687,0.759,0.748,0.771,4e-06,latent,0.002,6,0,0,0,0.0014488697052001953
rf,ag,0.864,0.86,0.86,0.861,0.043,0.046,0.046,0.046,40.309,0.81,0.737,0.716,0.784,0.776,0.825,3.6e-05,latent,0.002,6,0,0,0,0.0014488697052001953
svc,ag,0.817,0.812,0.812,0.813,0.087,0.087,0.088,0.088,7.132,0.004,0.729,0.668,0.726,0.705,0.809,5e-06,latent,0.002,6,0,0,0,0.0014488697052001953
logreg,ag,0.815,0.812,0.812,0.813,0.059,0.059,0.059,0.059,6.251,0.44,0.698,0.656,0.724,0.705,0.779,0.0,latent,0.002,6,0,0,0,0.0014488697052001953
mlp,ag,0.724,0.72,0.72,0.722,0.055,0.054,0.054,0.053,13.924,0.057,0.79,0.74,0.793,0.78,0.874,2.3e-05,latent,0.002,6,0,0,0,0.0014488697052001953
xgb,lc,0.989,0.988,0.988,0.988,0.022,0.024,0.024,0.024,4.279,0.832,0.241,0.25,0.328,0.28,0.146,1.2e-05,original,0.002,6,0,0,0,0.0014901161193847656
rf,lc,0.978,0.977,0.977,0.977,0.027,0.028,0.028,0.028,20.919,0.433,0.252,0.249,0.313,0.269,0.143,8e-06,original,0.002,6,0,0,0,0.0014901161193847656
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.343,0.004,0.218,0.187,0.212,0.19,0.123,8e-06,original,0.002,6,0,0,0,0.0014901161193847656
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.358,0.112,0.227,0.189,0.21,0.191,0.128,8e-06,original,0.002,6,0,0,0,0.0014901161193847656
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.421,7.095,0.205,0.209,0.27,0.226,0.122,1.4e-05,original,0.002,6,0,0,0,0.0014901161193847656
xgb,lc,0.989,0.988,0.988,0.988,0.022,0.024,0.024,0.024,7.113,12.327,0.239,0.251,0.333,0.284,0.148,1e-05,latent,0.002,6,0,0,0,0.0014901161193847656
rf,lc,0.989,0.988,0.988,0.988,0.022,0.024,0.024,0.024,20.594,0.825,0.234,0.246,0.327,0.278,0.13,3.3e-05,latent,0.002,6,0,0,0,0.0014901161193847656
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.733,0.003,0.2,0.194,0.241,0.204,0.112,3e-06,latent,0.002,6,0,0,0,0.0014901161193847656
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.231,0.165,0.198,0.189,0.232,0.197,0.113,0.0,latent,0.002,6,0,0,0,0.0014901161193847656
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.65,0.12,0.203,0.192,0.235,0.2,0.119,2.3e-05,latent,0.002,6,0,0,0,0.0014901161193847656
xgb,craig,0.81,0.806,0.81,0.817,0.214,0.219,0.214,0.208,8.219,14.69,0.451,0.342,0.351,0.342,0.467,1.1e-05,original,0.002,6,0,0,0,0.0013785362243652344
rf,craig,0.7,0.696,0.699,0.706,0.19,0.19,0.19,0.192,40.777,0.898,0.467,0.447,0.533,0.496,0.46,3.3e-05,original,0.002,6,0,0,0,0.0013785362243652344
svc,craig,0.815,0.807,0.806,0.814,0.135,0.148,0.15,0.144,3.751,0.002,0.412,0.277,0.261,0.278,0.357,8e-06,original,0.002,6,0,0,0,0.0013785362243652344
logreg,craig,0.755,0.73,0.728,0.75,0.135,0.161,0.167,0.147,5.756,0.017,0.434,0.315,0.315,0.315,0.39,1.5e-05,original,0.002,6,0,0,0,0.0013785362243652344
mlp,craig,0.75,0.719,0.72,0.75,0.142,0.172,0.174,0.147,17.175,6.747,0.475,0.396,0.431,0.403,0.474,2.1e-05,original,0.002,6,0,0,0,0.0013785362243652344
xgb,craig,0.84,0.836,0.835,0.839,0.141,0.151,0.153,0.149,5.292,35.558,0.563,0.554,0.658,0.643,0.581,9e-06,latent,0.002,6,0,0,0,0.0013785362243652344
rf,craig,0.795,0.79,0.791,0.794,0.19,0.192,0.193,0.192,30.194,0.548,0.562,0.566,0.701,0.72,0.517,1.9e-05,latent,0.002,6,0,0,0,0.0013785362243652344
svc,craig,0.795,0.78,0.779,0.794,0.195,0.216,0.22,0.205,4.683,0.013,0.468,0.423,0.484,0.446,0.459,1.8e-05,latent,0.002,6,0,0,0,0.0013785362243652344
logreg,craig,0.745,0.729,0.732,0.747,0.171,0.181,0.179,0.169,8.966,0.243,0.418,0.401,0.486,0.446,0.385,0.0,latent,0.002,6,0,0,0,0.0013785362243652344
mlp,craig,0.775,0.758,0.757,0.772,0.177,0.197,0.202,0.186,6.39,0.062,0.461,0.431,0.506,0.467,0.451,5.8e-05,latent,0.002,6,0,0,0,0.0013785362243652344
xgb,random,0.836,0.835,0.836,0.837,0.061,0.059,0.059,0.057,11.024,47.356,0.755,0.719,0.78,0.768,0.845,1.9e-05,original,0.002,7,,,,
rf,random,0.769,0.763,0.763,0.768,0.048,0.054,0.054,0.049,25.833,0.775,0.757,0.698,0.754,0.736,0.85,5.1e-05,original,0.002,7,,,,
svc,random,0.803,0.799,0.799,0.804,0.098,0.102,0.102,0.097,6.834,0.028,0.787,0.729,0.781,0.765,0.864,1.1e-05,original,0.002,7,,,,
logreg,random,0.815,0.812,0.813,0.815,0.085,0.085,0.085,0.083,4.692,0.075,0.789,0.744,0.799,0.787,0.864,9e-06,original,0.002,7,,,,
mlp,random,0.803,0.801,0.801,0.803,0.061,0.06,0.059,0.059,14.225,5.496,0.767,0.739,0.8,0.791,0.865,4.7e-05,original,0.002,7,,,,
xgb,k-means,0.988,0.988,0.988,0.988,0.025,0.024,0.024,0.024,3.937,17.615,0.617,0.633,0.758,0.79,0.828,5e-06,original,0.002,7,0,0,0,0.0014691352844238281
rf,k-means,0.928,0.929,0.929,0.929,0.07,0.069,0.069,0.069,27.867,0.571,0.738,0.741,0.812,0.814,0.862,2.4e-05,original,0.002,7,0,0,0,0.0014691352844238281
svc,k-means,0.835,0.835,0.836,0.838,0.093,0.093,0.093,0.092,11.205,0.005,0.781,0.702,0.75,0.731,0.867,1.4e-05,original,0.002,7,0,0,0,0.0014691352844238281
logreg,k-means,0.86,0.86,0.861,0.862,0.106,0.106,0.106,0.105,3.809,0.123,0.787,0.733,0.786,0.772,0.868,1.2e-05,original,0.002,7,0,0,0,0.0014691352844238281
mlp,k-means,0.789,0.787,0.788,0.792,0.125,0.126,0.125,0.123,7.283,3.76,0.796,0.75,0.803,0.791,0.881,2.7e-05,original,0.002,7,0,0,0,0.0014691352844238281
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.971,17.323,0.604,0.618,0.75,0.787,0.765,1.7e-05,latent,0.002,7,0,0,0,0.0014691352844238281
rf,k-means,0.988,0.988,0.988,0.988,0.025,0.024,0.024,0.024,23.808,0.612,0.623,0.642,0.765,0.799,0.833,1.8e-05,latent,0.002,7,0,0,0,0.0014691352844238281
svc,k-means,0.835,0.835,0.836,0.839,0.097,0.098,0.097,0.097,7.985,0.005,0.786,0.709,0.757,0.738,0.872,1.3e-05,latent,0.002,7,0,0,0,0.0014691352844238281
logreg,k-means,0.893,0.894,0.895,0.895,0.044,0.044,0.044,0.044,5.773,0.131,0.714,0.712,0.79,0.789,0.829,0.0,latent,0.002,7,0,0,0,0.0014691352844238281
mlp,k-means,0.788,0.786,0.787,0.792,0.089,0.089,0.088,0.085,9.016,0.055,0.802,0.747,0.798,0.785,0.886,2.1e-05,latent,0.002,7,0,0,0,0.0014691352844238281
xgb,k-center,0.638,0.635,0.636,0.638,0.164,0.163,0.162,0.162,6.155,32.112,0.676,0.576,0.619,0.592,0.742,1.3e-05,original,0.002,7,0,0,0,0.0013842582702636719
rf,k-center,0.574,0.562,0.56,0.569,0.138,0.141,0.142,0.14,36.964,0.314,0.698,0.562,0.589,0.568,0.808,1e-05,original,0.002,7,0,0,0,0.0013842582702636719
svc,k-center,0.593,0.587,0.587,0.592,0.138,0.141,0.142,0.141,8.662,0.005,0.726,0.684,0.748,0.732,0.81,2.2e-05,original,0.002,7,0,0,0,0.0013842582702636719
logreg,k-center,0.622,0.6,0.597,0.616,0.081,0.1,0.103,0.09,7.043,0.184,0.678,0.697,0.791,0.805,0.813,8e-06,original,0.002,7,0,0,0,0.0013842582702636719
mlp,k-center,0.517,0.503,0.501,0.511,0.082,0.087,0.087,0.082,7.401,2.864,0.686,0.58,0.619,0.594,0.755,2.9e-05,original,0.002,7,0,0,0,0.0013842582702636719
xgb,k-center,0.576,0.559,0.556,0.569,0.132,0.141,0.143,0.135,8.344,7.065,0.619,0.542,0.593,0.563,0.659,1.5e-05,latent,0.002,7,0,0,0,0.0013842582702636719
rf,k-center,0.482,0.468,0.465,0.476,0.131,0.137,0.138,0.132,31.682,0.515,0.736,0.65,0.699,0.675,0.826,1.5e-05,latent,0.002,7,0,0,0,0.0013842582702636719
svc,k-center,0.557,0.519,0.514,0.545,0.109,0.1,0.099,0.106,9.281,0.007,0.739,0.643,0.688,0.663,0.174,1.1e-05,latent,0.002,7,0,0,0,0.0013842582702636719
logreg,k-center,0.575,0.557,0.555,0.568,0.127,0.127,0.127,0.125,9.191,0.112,0.724,0.61,0.648,0.624,0.834,0.0,latent,0.002,7,0,0,0,0.0013842582702636719
mlp,k-center,0.54,0.531,0.53,0.535,0.118,0.114,0.114,0.115,11.068,0.067,0.711,0.591,0.625,0.601,0.813,2.1e-05,latent,0.002,7,0,0,0,0.0013842582702636719
xgb,ag,0.989,0.988,0.988,0.988,0.022,0.024,0.024,0.024,7.152,15.118,0.605,0.618,0.751,0.788,0.803,1.1e-05,original,0.002,7,0,0,0,0.0015761852264404297
rf,ag,0.951,0.953,0.953,0.954,0.046,0.045,0.045,0.044,33.128,0.553,0.685,0.706,0.798,0.812,0.846,3.6e-05,original,0.002,7,0,0,0,0.0015761852264404297
svc,ag,0.838,0.836,0.836,0.837,0.074,0.079,0.08,0.078,5.559,0.005,0.789,0.73,0.783,0.767,0.868,2.9e-05,original,0.002,7,0,0,0,0.0015761852264404297
logreg,ag,0.861,0.859,0.86,0.86,0.087,0.089,0.089,0.088,6.631,0.498,0.739,0.667,0.721,0.699,0.819,1e-05,original,0.002,7,0,0,0,0.0015761852264404297
mlp,ag,0.803,0.798,0.798,0.803,0.112,0.118,0.119,0.115,5.917,2.32,0.763,0.685,0.735,0.714,0.847,2.9e-05,original,0.002,7,0,0,0,0.0015761852264404297
xgb,ag,0.989,0.989,0.989,0.989,0.022,0.022,0.022,0.022,5.734,9.528,0.621,0.639,0.763,0.796,0.795,2.2e-05,latent,0.002,7,0,0,0,0.0015761852264404297
rf,ag,0.989,0.989,0.989,0.989,0.022,0.022,0.022,0.022,71.529,2.218,0.656,0.679,0.785,0.808,0.83,8.7e-05,latent,0.002,7,0,0,0,0.0015761852264404297
