model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
svc,k-means,0.6,0.493,0.493,0.6,0.122,0.196,0.196,0.122,6.718,0.001,0.529,0.517,0.795,0.852,0.438,5e-06,original,10,5,,,,
logreg,k-means,0.7,0.687,0.687,0.7,0.1,0.093,0.093,0.1,5.272,0.038,0.807,0.733,0.84,0.822,0.878,0.0,original,10,5,,,,
mlp,k-means,0.5,0.487,0.487,0.5,0.158,0.169,0.169,0.158,6.917,0.02,0.787,0.763,0.87,0.865,0.863,1.5e-05,original,10,5,,,,
xgb,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,4.593,0.092,0.636,0.481,0.578,0.519,0.762,4e-06,original,10,5,,,,
rf,ag,0.75,0.747,0.747,0.75,0.224,0.224,0.224,0.224,15.846,0.161,0.58,0.302,0.3,0.302,0.819,1.1e-05,original,10,5,,,,
svc,ag,0.55,0.413,0.413,0.55,0.1,0.16,0.16,0.1,6.878,0.001,0.513,0.484,0.783,0.848,0.5,5e-06,original,10,5,,,,
logreg,ag,0.7,0.66,0.66,0.7,0.187,0.227,0.227,0.187,7.199,0.021,0.77,0.693,0.812,0.789,0.849,1e-06,original,10,5,,,,
mlp,ag,0.55,0.48,0.48,0.55,0.1,0.147,0.147,0.1,7.647,0.054,0.76,0.695,0.816,0.796,0.837,6.1e-05,original,10,5,,,,
xgb,k_center,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,3.147,0.018,0.807,0.798,0.893,0.891,0.769,2e-06,original,10,5,,,,
rf,k_center,0.65,0.627,0.627,0.65,0.2,0.213,0.213,0.2,15.202,0.465,0.575,0.347,0.379,0.35,0.779,3.6e-05,original,10,5,,,,
svc,k_center,0.55,0.48,0.48,0.55,0.1,0.147,0.147,0.1,6.705,0.002,0.5,0.135,0.043,0.156,0.5,5e-06,original,10,5,,,,
logreg,k_center,0.6,0.56,0.56,0.6,0.122,0.154,0.154,0.122,4.134,0.008,0.496,0.135,0.044,0.155,0.505,1e-06,original,10,5,,,,
mlp,k_center,0.5,0.433,0.433,0.5,0.0,0.082,0.082,0.0,7.377,0.23,0.589,0.369,0.411,0.375,0.714,5.8e-05,original,10,5,,,,
xgb,random,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,7.293,0.019,0.835,0.792,0.883,0.876,0.873,4e-06,original,10,6,,,,
rf,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,15.453,0.425,0.763,0.664,0.782,0.751,0.826,2.7e-05,original,10,6,,,,
svc,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,3.926,0.002,0.76,0.667,0.787,0.758,0.824,3e-06,original,10,6,,,,
logreg,random,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,6.695,0.006,0.779,0.691,0.807,0.782,0.845,1e-06,original,10,6,,,,
mlp,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,7.227,0.037,0.725,0.627,0.752,0.715,0.8,4.9e-05,original,10,6,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.132,0.037,0.809,0.805,0.898,0.897,0.887,1.4e-05,original,10,6,,,,
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17.656,0.433,0.5,0.134,0.042,0.155,0.856,2.9e-05,original,10,6,,,,
svc,k-means,0.65,0.613,0.613,0.65,0.2,0.232,0.232,0.2,5.024,0.002,0.818,0.745,0.848,0.833,0.882,4e-06,original,10,6,,,,
logreg,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,7.012,0.019,0.795,0.748,0.856,0.845,0.882,1e-06,original,10,6,,,,
mlp,k-means,0.45,0.393,0.393,0.45,0.187,0.203,0.203,0.187,5.044,0.02,0.734,0.722,0.85,0.847,0.847,3.2e-05,original,10,6,,,,
xgb,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,4.413,0.017,0.812,0.8,0.893,0.891,0.855,3e-06,original,10,6,,,,
rf,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,16.445,0.403,0.687,0.491,0.571,0.517,0.825,2.2e-05,original,10,6,,,,
svc,ag,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,6.277,0.002,0.787,0.745,0.856,0.846,0.868,3e-06,original,10,6,,,,
logreg,ag,0.7,0.693,0.693,0.7,0.187,0.185,0.185,0.187,3.892,0.009,0.792,0.751,0.859,0.85,0.884,1e-06,original,10,6,,,,
mlp,ag,0.45,0.427,0.427,0.45,0.187,0.204,0.204,0.187,6.922,0.034,0.744,0.682,0.809,0.788,0.825,2.6e-05,original,10,6,,,,
xgb,k_center,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,5.839,0.02,0.805,0.79,0.887,0.884,0.747,3e-06,original,10,6,,,,
rf,k_center,0.65,0.64,0.64,0.65,0.122,0.114,0.114,0.122,10.845,0.141,0.534,0.267,0.257,0.267,0.684,1.2e-05,original,10,6,,,,
svc,k_center,0.6,0.527,0.527,0.6,0.122,0.179,0.179,0.122,5.977,0.002,0.5,0.135,0.043,0.156,0.501,3e-06,original,10,6,,,,
logreg,k_center,0.65,0.58,0.58,0.65,0.2,0.256,0.256,0.2,6.755,0.008,0.49,0.134,0.044,0.153,0.475,1e-06,original,10,6,,,,
mlp,k_center,0.6,0.573,0.573,0.6,0.3,0.32,0.32,0.3,6.452,0.035,0.514,0.283,0.293,0.283,0.559,4e-05,original,10,6,,,,
xgb,random,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,5.712,0.035,0.799,0.8,0.895,0.895,0.8,4e-06,original,10,7,,,,
rf,random,0.6,0.567,0.567,0.6,0.2,0.226,0.226,0.2,14.726,0.176,0.745,0.621,0.737,0.695,0.812,1.4e-05,original,10,7,,,,
svc,random,0.7,0.633,0.633,0.7,0.245,0.306,0.306,0.245,4.01,0.002,0.639,0.432,0.497,0.448,0.432,3e-06,original,10,7,,,,
logreg,random,0.6,0.58,0.58,0.6,0.2,0.21,0.21,0.2,6.986,0.005,0.795,0.715,0.826,0.805,0.846,1e-06,original,10,7,,,,
mlp,random,0.5,0.487,0.487,0.5,0.158,0.169,0.169,0.158,6.635,0.022,0.689,0.559,0.674,0.622,0.768,2.4e-05,original,10,7,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.684,0.033,0.815,0.8,0.892,0.89,0.866,7e-06,original,10,7,,,,
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.834,0.467,0.554,0.247,0.217,0.25,0.883,3.1e-05,original,10,7,,,,
svc,k-means,0.55,0.447,0.447,0.55,0.1,0.157,0.157,0.1,4.876,0.002,0.56,0.57,0.811,0.852,0.131,5e-06,original,10,7,,,,
logreg,k-means,0.6,0.593,0.593,0.6,0.122,0.114,0.114,0.122,6.924,0.013,0.81,0.738,0.844,0.827,0.868,1e-06,original,10,7,,,,
mlp,k-means,0.45,0.44,0.44,0.45,0.1,0.12,0.12,0.1,6.21,0.021,0.741,0.681,0.809,0.789,0.83,2.2e-05,original,10,7,,,,
xgb,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,4.393,0.015,0.816,0.803,0.894,0.892,0.884,1.1e-05,original,10,7,,,,
rf,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,13.957,0.349,0.666,0.435,0.49,0.446,0.841,2e-05,original,10,7,,,,
svc,ag,0.55,0.48,0.48,0.55,0.1,0.147,0.147,0.1,3.847,0.001,0.795,0.735,0.845,0.83,0.866,4e-06,original,10,7,,,,
logreg,ag,0.7,0.687,0.687,0.7,0.1,0.093,0.093,0.1,5.709,0.01,0.806,0.749,0.854,0.842,0.876,1e-06,original,10,7,,,,
mlp,ag,0.45,0.433,0.433,0.45,0.292,0.292,0.292,0.292,5.174,0.318,0.747,0.676,0.801,0.778,0.826,2.9e-05,original,10,7,,,,
xgb,k_center,0.7,0.66,0.66,0.7,0.187,0.227,0.227,0.187,4.337,0.014,0.822,0.792,0.885,0.88,0.798,1.9e-05,original,10,7,,,,
rf,k_center,0.6,0.547,0.547,0.6,0.2,0.232,0.232,0.2,14.29,0.363,0.491,0.173,0.111,0.182,0.717,2.1e-05,original,10,7,,,,
svc,k_center,0.55,0.5,0.5,0.55,0.187,0.213,0.213,0.187,3.848,0.001,0.5,0.135,0.043,0.156,0.49,5e-06,original,10,7,,,,
logreg,k_center,0.55,0.527,0.527,0.55,0.292,0.31,0.31,0.292,5.286,0.009,0.482,0.135,0.05,0.153,0.414,1e-06,original,10,7,,,,
mlp,k_center,0.4,0.373,0.373,0.4,0.3,0.303,0.303,0.3,4.845,0.02,0.535,0.392,0.475,0.416,0.58,2.3e-05,original,10,7,,,,
xgb,random,0.75,0.733,0.733,0.75,0.0,0.0,0.0,0.0,5.634,0.017,0.762,0.752,0.868,0.865,0.826,6e-06,original,10,8,,,,
rf,random,0.6,0.527,0.527,0.6,0.122,0.179,0.179,0.122,15.694,0.388,0.71,0.66,0.798,0.777,0.741,2.2e-05,original,10,8,,,,
svc,random,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,4.04,0.002,0.686,0.732,0.875,0.891,0.176,3e-06,original,10,8,,,,
logreg,random,0.65,0.64,0.64,0.65,0.122,0.114,0.114,0.122,3.919,0.007,0.767,0.752,0.867,0.863,0.852,1e-06,original,10,8,,,,
mlp,random,0.55,0.533,0.533,0.55,0.187,0.197,0.197,0.187,4.937,0.03,0.698,0.64,0.779,0.753,0.751,6.4e-05,original,10,8,,,,
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.203,0.03,0.811,0.799,0.893,0.891,0.842,3e-06,original,10,8,,,,
rf,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,13.799,0.426,0.579,0.299,0.297,0.299,0.858,2.3e-05,original,10,8,,,,
svc,k-means,0.5,0.473,0.473,0.5,0.224,0.239,0.239,0.224,3.722,0.001,0.811,0.798,0.892,0.89,0.886,4e-06,original,10,8,,,,
logreg,k-means,0.55,0.52,0.52,0.55,0.245,0.261,0.261,0.245,2.865,0.01,0.806,0.745,0.851,0.838,0.884,1e-06,original,10,8,,,,
mlp,k-means,0.3,0.28,0.28,0.3,0.187,0.194,0.194,0.187,3.683,0.019,0.745,0.713,0.839,0.829,0.838,4.2e-05,original,10,8,,,,
xgb,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,3.854,0.019,0.706,0.532,0.626,0.572,0.862,2e-06,original,10,8,,,,
rf,ag,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,14.141,0.129,0.745,0.574,0.674,0.623,0.867,1e-05,original,10,8,,,,
svc,ag,0.6,0.573,0.573,0.6,0.3,0.32,0.32,0.3,4.009,0.002,0.792,0.753,0.861,0.852,0.868,3e-06,original,10,8,,,,
logreg,ag,0.65,0.613,0.613,0.65,0.374,0.392,0.392,0.374,6.212,0.006,0.782,0.789,0.891,0.892,0.891,1e-06,original,10,8,,,,
mlp,ag,0.5,0.46,0.46,0.5,0.274,0.275,0.275,0.274,5.487,0.029,0.756,0.715,0.838,0.826,0.862,7.7e-05,original,10,8,,,,
xgb,k_center,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,6.282,0.015,0.502,0.326,0.373,0.333,0.636,2e-06,original,10,8,,,,
rf,k_center,0.7,0.693,0.693,0.7,0.187,0.185,0.185,0.187,12.616,0.118,0.477,0.168,0.107,0.177,0.683,9e-06,original,10,8,,,,
svc,k_center,0.55,0.447,0.447,0.55,0.1,0.157,0.157,0.1,3.815,0.002,0.5,0.135,0.043,0.156,0.484,3e-06,original,10,8,,,,
logreg,k_center,0.5,0.473,0.473,0.5,0.224,0.239,0.239,0.224,6.982,0.015,0.483,0.263,0.271,0.264,0.492,1e-06,original,10,8,,,,
mlp,k_center,0.3,0.287,0.287,0.3,0.292,0.289,0.289,0.292,4.811,0.806,0.505,0.214,0.177,0.217,0.521,4.1e-05,original,10,8,,,,
xgb,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,4.396,0.026,0.761,0.749,0.866,0.863,0.876,1e-05,original,10,9,,,,
rf,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,15.677,0.099,0.744,0.682,0.808,0.788,0.83,1e-05,original,10,9,,,,
svc,random,0.75,0.733,0.733,0.75,0.0,0.0,0.0,0.0,3.77,0.002,0.673,0.678,0.834,0.837,0.5,5e-06,original,10,9,,,,
logreg,random,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,6.782,0.005,0.734,0.704,0.835,0.825,0.844,1e-06,original,10,9,,,,
mlp,random,0.7,0.687,0.687,0.7,0.1,0.093,0.093,0.1,7.175,0.029,0.76,0.672,0.792,0.764,0.839,6.8e-05,original,10,9,,,,
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,5.449,0.031,0.808,0.804,0.897,0.896,0.811,2e-06,original,10,9,,,,
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.655,0.101,0.5,0.135,0.043,0.156,0.88,9e-06,original,10,9,,,,
svc,k-means,0.55,0.413,0.413,0.55,0.1,0.16,0.16,0.1,6.649,0.002,0.518,0.494,0.787,0.85,0.102,5e-06,original,10,9,,,,
logreg,k-means,0.65,0.633,0.633,0.65,0.255,0.268,0.268,0.255,4.126,0.009,0.801,0.746,0.853,0.841,0.88,1e-06,original,10,9,,,,
mlp,k-means,0.45,0.433,0.433,0.45,0.292,0.292,0.292,0.292,7.124,0.051,0.754,0.685,0.809,0.787,0.832,7.8e-05,original,10,9,,,,
xgb,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,4.679,0.037,0.811,0.801,0.894,0.893,0.88,2e-06,original,10,9,,,,
rf,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,15.466,0.15,0.686,0.502,0.59,0.534,0.784,1.2e-05,original,10,9,,,,
svc,ag,0.55,0.447,0.447,0.55,0.1,0.157,0.157,0.1,6.551,0.002,0.513,0.484,0.783,0.848,0.103,5e-06,original,10,9,,,,
logreg,ag,0.65,0.647,0.647,0.65,0.2,0.198,0.198,0.2,2.641,0.01,0.804,0.749,0.855,0.843,0.877,1e-06,original,10,9,,,,
mlp,ag,0.45,0.433,0.433,0.45,0.292,0.292,0.292,0.292,5.412,0.051,0.762,0.686,0.806,0.783,0.843,5.2e-05,original,10,9,,,,
xgb,k_center,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,4.902,0.017,0.465,0.226,0.212,0.226,0.657,5e-06,original,10,9,,,,
rf,k_center,0.55,0.447,0.447,0.55,0.1,0.157,0.157,0.1,15.981,0.409,0.486,0.199,0.158,0.204,0.73,2.6e-05,original,10,9,,,,
svc,k_center,0.6,0.56,0.56,0.6,0.122,0.154,0.154,0.122,6.627,0.001,0.5,0.135,0.043,0.156,0.494,6e-06,original,10,9,,,,
logreg,k_center,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,3.949,0.006,0.493,0.134,0.044,0.154,0.477,1e-06,original,10,9,,,,
mlp,k_center,0.45,0.393,0.393,0.45,0.187,0.203,0.203,0.187,5.408,0.021,0.503,0.222,0.192,0.225,0.634,8e-06,original,10,9,,,,
xgb,random,0.85,0.845,0.845,0.85,0.05,0.056,0.056,0.05,5.551,0.011,0.715,0.651,0.786,0.76,0.818,8e-06,original,20,5,,,,
rf,random,0.775,0.768,0.768,0.775,0.05,0.053,0.053,0.05,14.869,0.321,0.725,0.623,0.747,0.709,0.824,2e-05,original,20,5,,,,
svc,random,0.8,0.787,0.787,0.8,0.1,0.121,0.121,0.1,3.564,0.002,0.787,0.73,0.842,0.828,0.871,7e-06,original,20,5,,,,
logreg,random,0.775,0.77,0.77,0.775,0.094,0.096,0.096,0.094,5.025,0.007,0.767,0.677,0.795,0.768,0.857,1e-06,original,20,5,,,,
mlp,random,0.75,0.731,0.731,0.75,0.079,0.099,0.099,0.079,5.489,1.314,0.734,0.629,0.751,0.713,0.813,4.3e-05,original,20,5,,,,
xgb,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,6.789,0.01,0.68,0.486,0.567,0.513,0.845,3e-06,original,20,5,,,,
rf,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,14.465,0.286,0.5,0.134,0.042,0.155,0.886,1.8e-05,original,20,5,,,,
svc,k-means,0.675,0.666,0.666,0.675,0.203,0.211,0.211,0.203,3.666,0.002,0.776,0.717,0.833,0.817,0.875,7e-06,original,20,5,,,,
logreg,k-means,0.725,0.705,0.705,0.725,0.146,0.164,0.164,0.146,6.287,0.016,0.623,0.554,0.701,0.655,0.68,1e-06,original,20,5,,,,
mlp,k-means,0.65,0.635,0.635,0.65,0.146,0.159,0.159,0.146,6.034,0.616,0.726,0.674,0.806,0.787,0.809,5.8e-05,original,20,5,,,,
xgb,ag,0.925,0.925,0.925,0.925,0.1,0.1,0.1,0.1,4.228,0.083,0.819,0.8,0.892,0.889,0.887,1.8e-05,original,20,5,,,,
rf,ag,0.875,0.873,0.873,0.875,0.137,0.139,0.139,0.137,13.104,0.162,0.654,0.464,0.542,0.487,0.778,1.2e-05,original,20,5,,,,
svc,ag,0.725,0.704,0.704,0.725,0.094,0.107,0.107,0.094,5.978,0.002,0.715,0.724,0.858,0.861,0.883,3e-06,original,20,5,,,,
logreg,ag,0.825,0.823,0.823,0.825,0.127,0.129,0.129,0.127,5.339,0.022,0.603,0.547,0.702,0.659,0.679,1e-06,original,20,5,,,,
mlp,ag,0.575,0.538,0.538,0.575,0.127,0.153,0.153,0.127,6.16,0.018,0.717,0.681,0.818,0.804,0.827,3.3e-05,original,20,5,,,,
xgb,k_center,0.725,0.72,0.72,0.725,0.166,0.166,0.166,0.166,5.877,0.019,0.681,0.569,0.692,0.642,0.778,1.5e-05,original,20,5,,,,
rf,k_center,0.65,0.634,0.634,0.65,0.05,0.062,0.062,0.05,12.965,0.228,0.648,0.478,0.566,0.509,0.798,1.6e-05,original,20,5,,,,
svc,k_center,0.575,0.55,0.55,0.575,0.127,0.126,0.126,0.127,5.963,0.002,0.495,0.134,0.043,0.154,0.321,8e-06,original,20,5,,,,
logreg,k_center,0.575,0.538,0.538,0.575,0.127,0.122,0.122,0.127,4.566,0.092,0.492,0.383,0.48,0.415,0.481,1e-06,original,20,5,,,,
mlp,k_center,0.5,0.494,0.494,0.5,0.112,0.114,0.114,0.112,5.428,0.021,0.493,0.195,0.148,0.2,0.524,4.3e-05,original,20,5,,,,
xgb,random,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,4.563,0.027,0.819,0.713,0.817,0.792,0.86,8e-06,original,20,6,,,,
rf,random,0.825,0.812,0.812,0.825,0.127,0.147,0.147,0.127,14.609,0.349,0.75,0.63,0.747,0.707,0.82,2.2e-05,original,20,6,,,,
svc,random,0.875,0.873,0.873,0.875,0.137,0.139,0.139,0.137,6.783,0.002,0.784,0.673,0.786,0.754,0.85,5e-06,original,20,6,,,,
logreg,random,0.875,0.868,0.868,0.875,0.112,0.119,0.119,0.112,4.98,0.007,0.776,0.684,0.8,0.774,0.839,1e-06,original,20,6,,,,
mlp,random,0.825,0.82,0.82,0.825,0.127,0.131,0.131,0.127,7.512,0.032,0.769,0.648,0.762,0.725,0.825,7.6e-05,original,20,6,,,,
xgb,k-means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,5.276,0.026,0.815,0.796,0.89,0.886,0.864,1e-06,original,20,6,,,,
rf,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,12.325,0.45,0.501,0.137,0.046,0.157,0.898,2.5e-05,original,20,6,,,,
svc,k-means,0.75,0.734,0.734,0.75,0.079,0.099,0.099,0.079,6.611,0.002,0.816,0.795,0.889,0.885,0.902,5e-06,original,20,6,,,,
logreg,k-means,0.775,0.77,0.77,0.775,0.094,0.096,0.096,0.094,6.236,0.014,0.815,0.792,0.887,0.882,0.902,1e-06,original,20,6,,,,
mlp,k-means,0.6,0.591,0.591,0.6,0.2,0.201,0.201,0.2,7.762,0.061,0.781,0.734,0.847,0.835,0.879,5.2e-05,original,20,6,,,,
xgb,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,3.986,0.018,0.796,0.784,0.885,0.882,0.892,5e-06,original,20,6,,,,
rf,ag,0.875,0.87,0.87,0.875,0.079,0.084,0.084,0.079,13.036,0.276,0.69,0.49,0.569,0.516,0.828,1.8e-05,original,20,6,,,,
svc,ag,0.625,0.611,0.611,0.625,0.177,0.182,0.182,0.177,3.818,0.003,0.626,0.64,0.822,0.834,0.157,7e-06,original,20,6,,,,
logreg,ag,0.8,0.798,0.798,0.8,0.127,0.129,0.129,0.127,5.479,0.034,0.607,0.549,0.704,0.66,0.678,1e-06,original,20,6,,,,
mlp,ag,0.625,0.584,0.584,0.625,0.194,0.227,0.227,0.194,7.322,0.06,0.688,0.64,0.785,0.762,0.778,5.4e-05,original,20,6,,,,
xgb,k_center,0.725,0.704,0.704,0.725,0.094,0.107,0.107,0.094,6.425,0.029,0.797,0.727,0.837,0.82,0.842,1.7e-05,original,20,6,,,,
rf,k_center,0.65,0.624,0.624,0.65,0.122,0.13,0.13,0.122,13.765,0.291,0.499,0.202,0.159,0.207,0.796,1.8e-05,original,20,6,,,,
svc,k_center,0.6,0.565,0.565,0.6,0.122,0.158,0.158,0.122,2.682,0.002,0.493,0.133,0.043,0.153,0.496,7e-06,original,20,6,,,,
logreg,k_center,0.65,0.642,0.642,0.65,0.146,0.153,0.153,0.146,5.892,0.057,0.563,0.413,0.497,0.438,0.587,1e-06,original,20,6,,,,
mlp,k_center,0.5,0.489,0.489,0.5,0.137,0.141,0.141,0.137,6.674,1.099,0.62,0.469,0.566,0.506,0.664,3.6e-05,original,20,6,,,,
xgb,random,0.825,0.82,0.82,0.825,0.061,0.065,0.065,0.061,4.355,0.033,0.812,0.744,0.849,0.834,0.855,3.1e-05,original,20,7,,,,
rf,random,0.8,0.792,0.792,0.8,0.127,0.132,0.132,0.127,14.893,0.467,0.734,0.624,0.745,0.706,0.826,3.2e-05,original,20,7,,,,
svc,random,0.8,0.794,0.794,0.8,0.1,0.103,0.103,0.1,6.576,0.003,0.775,0.68,0.796,0.768,0.851,8e-06,original,20,7,,,,
logreg,random,0.8,0.794,0.794,0.8,0.1,0.103,0.103,0.1,6.909,0.007,0.792,0.702,0.814,0.79,0.862,1e-06,original,20,7,,,,
mlp,random,0.75,0.734,0.734,0.75,0.177,0.186,0.186,0.177,5.961,0.022,0.741,0.613,0.728,0.685,0.829,4.3e-05,original,20,7,,,,
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.176,0.017,0.814,0.796,0.89,0.887,0.848,1.4e-05,original,20,7,,,,
rf,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,13.095,0.127,0.501,0.137,0.046,0.157,0.871,7e-06,original,20,7,,,,
svc,k-means,0.725,0.7,0.7,0.725,0.094,0.12,0.12,0.094,6.763,0.003,0.789,0.78,0.883,0.882,0.891,6e-06,original,20,7,,,,
logreg,k-means,0.85,0.846,0.846,0.85,0.094,0.097,0.097,0.094,5.26,0.013,0.78,0.69,0.805,0.78,0.866,1e-06,original,20,7,,,,
mlp,k-means,0.7,0.686,0.686,0.7,0.15,0.157,0.157,0.15,7.153,0.061,0.776,0.708,0.824,0.805,0.864,7.9e-05,original,20,7,,,,
xgb,ag,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,4.166,0.015,0.816,0.798,0.891,0.888,0.89,2e-06,original,20,7,,,,
rf,ag,0.85,0.848,0.848,0.85,0.146,0.148,0.148,0.146,13.721,0.248,0.653,0.438,0.5,0.453,0.8,1.5e-05,original,20,7,,,,
svc,ag,0.65,0.644,0.644,0.65,0.2,0.203,0.203,0.2,6.686,0.002,0.642,0.662,0.834,0.847,0.86,7e-06,original,20,7,,,,
logreg,ag,0.775,0.769,0.769,0.775,0.146,0.149,0.149,0.146,7.036,0.042,0.604,0.548,0.703,0.66,0.68,1e-06,original,20,7,,,,
mlp,ag,0.525,0.506,0.506,0.525,0.2,0.208,0.208,0.2,4.686,0.033,0.729,0.71,0.842,0.835,0.842,6e-05,original,20,7,,,,
xgb,k_center,0.7,0.683,0.683,0.7,0.17,0.176,0.176,0.17,6.527,0.021,0.71,0.585,0.702,0.655,0.802,8e-06,original,20,7,,,,
rf,k_center,0.55,0.518,0.518,0.55,0.127,0.155,0.155,0.127,13.767,0.132,0.7,0.535,0.634,0.579,0.802,1.1e-05,original,20,7,,,,
svc,k_center,0.525,0.451,0.451,0.525,0.094,0.132,0.132,0.094,6.371,0.002,0.5,0.135,0.043,0.156,0.513,8e-06,original,20,7,,,,
logreg,k_center,0.575,0.567,0.567,0.575,0.1,0.105,0.105,0.1,6.736,0.005,0.486,0.135,0.047,0.153,0.488,1e-06,original,20,7,,,,
